PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S,Fare_normalized
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,Unknown,0,False,False,True,0.0153303774213923
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,1,True,False,False,0.135264591594623
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,Unknown,1,False,False,True,0.0544571732393937
644,1,3,"Foo, Mr. Choong",male,28.0,0,0,1601,56.4958,Unknown,0,False,False,True,0.110272457630757
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,Unknown,1,True,False,False,0.0375896981862443
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,0,True,False,False,0.149765424262368
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,Unknown,0,False,False,True,0.0154115752137492
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,0,True,False,False,0.0692913853046049
649,0,3,"Willey, Mr. Edward",male,28.0,0,0,S.O./P.P. 751,7.55,Unknown,0,False,False,True,0.0147366185647821
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,Unknown,1,False,False,True,0.0147366185647821
651,0,3,"Mitkoff, Mr. Mito",male,28.0,0,0,349221,7.8958,Unknown,0,False,False,True,0.0154115752137492
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,Unknown,1,False,False,True,0.0448930101973496
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,Unknown,0,False,False,True,0.0164607053433612
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,28.0,0,0,330919,7.8292,Unknown,1,False,True,False,0.0152815806711778
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,Unknown,1,False,True,False,0.0131751225579178
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,Unknown,0,False,False,True,0.14346244563066
657,0,3,"Radeff, Mr. Alexander",male,28.0,0,0,349223,7.8958,Unknown,0,False,False,True,0.0154115752137492
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,Unknown,1,False,True,False,0.0302539851329965
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,Unknown,0,False,False,True,0.0253743101115454
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,0,True,False,False,0.221098075221947
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,Unknown,0,False,False,True,0.260867426646773
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,Unknown,0,True,False,False,0.0141022608119935
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,0,False,False,True,0.0499434738445515
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,Unknown,0,False,False,True,0.0146308272103171
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,Unknown,0,False,False,True,0.0154685698179998
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,Unknown,0,False,False,True,0.14346244563066
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,Unknown,0,False,False,True,0.0253743101115454
668,0,3,"Rommetvedt, Mr. Knud Paust",male,28.0,0,0,312993,7.775,Unknown,0,False,False,True,0.0151757893167127
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,Unknown,0,False,False,True,0.0157125535690723
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,28.0,1,0,19996,52.0,C126,1,False,False,True,0.101497240446181
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,Unknown,1,False,False,True,0.0761229303346364
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,0,False,False,True,0.101497240446181
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,Unknown,0,False,False,True,0.0204946350900944
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,Unknown,0,False,False,True,0.0253743101115454
675,0,2,"Watson, Mr. Ennis Hastings",male,28.0,0,0,239856,0.0,Unknown,0,False,False,True,0.0
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,Unknown,0,False,False,True,0.0151757893167127
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,Unknown,0,False,False,True,0.0157125535690723
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,Unknown,1,False,False,True,0.0192097190634459
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,Unknown,1,False,False,True,0.0915427034024217
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,0,True,False,False,1.0
681,0,3,"Peters, Miss. Katie",female,28.0,0,0,330935,8.1375,Unknown,1,False,True,False,0.0158833421948231
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,0,True,False,False,0.149765424262368
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,Unknown,0,False,False,True,0.0180060008291543
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,Unknown,0,False,False,True,0.0915427034024217
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,Unknown,0,False,False,True,0.0761229303346364
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,Unknown,0,True,False,False,0.081157193460767
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,Unknown,0,False,False,True,0.0774648409655354
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,Unknown,0,False,False,True,0.0198520794832697
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,Unknown,0,False,False,True,0.0152163882128912
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,1,False,False,True,0.412503327938364
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,0,False,False,True,0.111256590489083
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,Unknown,1,True,False,False,0.0261876543441209
693,1,3,"Lam, Mr. Ali",male,28.0,0,0,1601,56.4958,Unknown,0,False,False,True,0.110272457630757
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,Unknown,0,True,False,False,0.0141022608119935
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,Unknown,0,False,False,True,0.0518221487278101
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,Unknown,0,False,False,True,0.0263502451158356
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,Unknown,0,False,False,True,0.0157125535690723
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,28.0,0,0,35852,7.7333,Unknown,1,False,True,False,0.0150943963373549
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,0,True,False,False,0.216429787722425
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,0,False,False,True,0.0149318055656402
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,1,True,False,False,0.44409922370226
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,0,False,False,True,0.0513097828505578
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,Unknown,1,True,False,False,0.0282127194780231
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,Unknown,0,False,True,False,0.015110792045427
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,Unknown,0,False,False,True,0.0153303774213923
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,Unknown,0,False,False,True,0.0507486202230909
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,Unknown,1,False,False,True,0.0263502451158356
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,0,False,False,True,0.0513097828505578
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,Unknown,1,False,False,True,0.295805899800362
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,28.0,1,1,2661,15.2458,Unknown,0,True,False,False,0.0297578197768153
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,1,True,False,False,0.0966257632787668
712,0,1,"Klaber, Mr. Herman",male,28.0,0,0,113028,26.55,C124,0,False,False,True,0.0518221487278101
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,0,False,False,True,0.101497240446181
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,Unknown,0,False,False,True,0.0185101688523707
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,Unknown,0,False,False,True,0.0253743101115454
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,0,False,False,True,0.0149318055656402
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,1,True,False,False,0.44409922370226
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,1,False,False,True,0.0204946350900944
719,0,3,"McEvoy, Mr. Michael",male,28.0,0,0,36568,15.5,Unknown,0,False,True,False,0.0302539851329965
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,Unknown,0,False,False,True,0.0151757893167127
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,Unknown,1,False,False,True,0.0644117102831538
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,Unknown,0,False,False,True,0.013768881414528
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,Unknown,0,False,False,True,0.0253743101115454
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,Unknown,0,False,False,True,0.0253743101115454
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,0,False,False,True,0.10364429745562
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,Unknown,0,False,False,True,0.0169080739493278
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,Unknown,1,False,False,True,0.0409892701801888
728,1,3,"Mannion, Miss. Margareth",female,28.0,0,0,36866,7.7375,Unknown,1,False,True,False,0.015102594191391
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,Unknown,0,False,False,True,0.0507486202230909
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,Unknown,1,False,False,True,0.0154685698179998
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,1,False,False,True,0.412503327938364
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,Unknown,0,True,False,False,0.0366707577862046
733,0,2,"Knight, Mr. Robert J",male,28.0,0,0,239855,0.0,Unknown,0,False,False,True,0.0
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,Unknown,0,False,False,True,0.0253743101115454
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,Unknown,0,False,False,True,0.0253743101115454
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,Unknown,0,False,False,True,0.0314251071381447
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,Unknown,1,False,False,True,0.0670955315449519
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,0,True,False,False,1.0
739,0,3,"Ivanoff, Mr. Kanio",male,28.0,0,0,349201,7.8958,Unknown,0,False,False,True,0.0154115752137492
740,0,3,"Nankoff, Mr. Minko",male,28.0,0,0,349218,7.8958,Unknown,0,False,False,True,0.0154115752137492
741,1,1,"Hawksford, Mr. Walter James",male,28.0,0,0,16988,30.0,D45,0,False,False,True,0.0585561002574126
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,0,False,False,True,0.153904950176566
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,1,True,False,False,0.512121893501287
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,Unknown,0,False,False,True,0.0314251071381447
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,Unknown,0,False,False,True,0.0154685698179998
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,0,False,False,True,0.138582770609209
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,Unknown,0,False,False,True,0.0395253676737535
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,Unknown,1,False,False,True,0.0253743101115454
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,0,False,False,True,0.10364429745562
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,Unknown,0,False,True,False,0.0151269925664982
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,Unknown,1,False,False,True,0.0448930101973496
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,0,False,False,True,0.0243495783570407
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,Unknown,0,False,False,True,0.0185427650815139
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,Unknown,0,False,False,True,0.0154115752137492
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,Unknown,1,False,False,True,0.126871550557727
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,Unknown,0,False,False,True,0.028302115124416
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,Unknown,0,False,False,True,0.0152163882128912
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,Unknown,0,False,False,True,0.0224465050986748
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,Unknown,0,False,False,True,0.0157125535690723
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,1,False,False,True,0.168836755742206
761,0,3,"Garfirth, Mr. John",male,28.0,0,0,358585,14.5,Unknown,0,False,False,True,0.028302115124416
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,Unknown,0,False,False,True,0.0139070738111354
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,Unknown,0,True,False,False,0.0141104586660295
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,1,False,False,True,0.23422440102965
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,Unknown,0,False,False,True,0.0151757893167127
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,1,False,False,True,0.152164467689914
767,0,1,"Brewe, Dr. Arthur Jackson",male,28.0,0,0,112379,39.6,Unknown,0,True,False,False,0.0772940523397846
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,Unknown,1,False,True,False,0.0151269925664982
769,0,3,"Moran, Mr. Daniel J",male,28.0,1,0,371110,24.15,Unknown,0,False,True,False,0.0471376607072171
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,Unknown,0,False,False,True,0.0163225129467537
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,Unknown,0,False,False,True,0.0185427650815139
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,Unknown,0,False,False,True,0.0153303774213923
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,1,False,False,True,0.0204946350900944
774,0,3,"Elias, Mr. Dibo",male,28.0,0,0,2674,7.225,Unknown,0,True,False,False,0.0141022608119935
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,Unknown,1,False,False,True,0.0448930101973496
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,Unknown,0,False,False,True,0.0151269925664982
777,0,3,"Tobin, Mr. Roger",male,28.0,0,0,383121,7.75,F38,0,False,True,False,0.0151269925664982
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,Unknown,1,False,False,True,0.0243495783570407
779,0,3,"Kilgannon, Mr. Thomas J",male,28.0,0,0,36865,7.7375,Unknown,0,False,True,False,0.015102594191391
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,1,False,False,True,0.412503327938364
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,Unknown,1,True,False,False,0.0141104586660295
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,1,False,False,True,0.111256590489083
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,0,False,False,True,0.0585561002574126
784,0,3,"Johnston, Mr. Andrew G",male,28.0,1,2,W./C. 6607,23.45,Unknown,0,False,False,True,0.0457713517012108
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,Unknown,0,False,False,True,0.0137606835604919
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,Unknown,0,False,False,True,0.014151057562208
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,Unknown,1,False,False,True,0.0146308272103171
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,Unknown,0,False,True,False,0.0568482139999047
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,Unknown,0,False,False,True,0.0401597254265421
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,0,True,False,False,0.154588104679569
791,0,3,"Keane, Mr. Andrew ""Andy""",male,28.0,0,0,12460,7.75,Unknown,0,False,True,False,0.0151269925664982
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,Unknown,0,False,False,True,0.0507486202230909
793,0,3,"Sage, Miss. Stella Anna",female,28.0,8,2,CA. 2343,69.55,Unknown,1,False,False,True,0.135752559096768
794,0,1,"Hoyt, Mr. William Fisher",male,28.0,0,0,PC 17600,30.6958,Unknown,0,True,False,False,0.0599142114093828
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,Unknown,0,False,False,True,0.0154115752137492
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,Unknown,0,False,False,True,0.0253743101115454
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,1,False,False,True,0.0506104278264834
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,Unknown,1,False,False,True,0.0169486728455063
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,Unknown,0,True,False,False,0.0141104586660295
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,Unknown,1,False,False,True,0.0471376607072171
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,Unknown,0,False,False,True,0.0253743101115454
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,Unknown,1,False,False,True,0.051236587725236
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,0,False,False,True,0.23422440102965
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,Unknown,0,True,False,False,0.0166234913020768
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,Unknown,0,False,False,True,0.0136142933098484
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,Unknown,0,False,False,True,0.0151757893167127
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,0,False,False,True,0.0
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,Unknown,1,False,False,True,0.0151757893167127
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,Unknown,0,False,False,True,0.0253743101115454
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,1,False,False,True,0.10364429745562
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,Unknown,0,False,False,True,0.015395374692678
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,Unknown,0,False,False,True,0.0471376607072171
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,Unknown,0,False,False,True,0.0204946350900944
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,Unknown,1,False,False,True,0.0610447345183526
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,Unknown,0,False,False,True,0.0157125535690723
816,0,1,"Fry, Mr. Richard",male,28.0,0,0,112058,0.0,B102,0,False,False,True,0.0
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,Unknown,1,False,False,True,0.0154685698179998
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,Unknown,0,True,False,False,0.0722273881715115
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,Unknown,0,False,False,True,0.0125895615553437
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,Unknown,0,False,False,True,0.0544571732393937
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,1,False,False,True,0.182499845802269
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,Unknown,0,False,False,True,0.0169080739493278
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,Unknown,0,False,False,True,0.0
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,1,False,False,True,0.0243495783570407
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,Unknown,0,False,False,True,0.0774648409655354
826,0,3,"Flynn, Mr. John",male,28.0,0,0,368323,6.95,Unknown,0,False,True,False,0.0135654965596339
827,0,3,"Lam, Mr. Len",male,28.0,0,0,1601,56.4958,Unknown,0,False,False,True,0.110272457630757
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,Unknown,0,True,False,False,0.0722273881715115
829,1,3,"McCormack, Mr. Thomas Joseph",male,28.0,0,0,367228,7.75,Unknown,0,False,True,False,0.0151269925664982
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,1,False,False,True,0.156149600686433
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,Unknown,1,True,False,False,0.0282127194780231
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,Unknown,0,False,False,True,0.0365975626608828
833,0,3,"Saad, Mr. Amin",male,28.0,0,0,2671,7.2292,Unknown,0,True,False,False,0.0141104586660295
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,Unknown,0,False,False,True,0.0153303774213923
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,Unknown,0,False,False,True,0.0162005210712174
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,1,True,False,False,0.162314191734533
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,Unknown,0,False,False,True,0.0169080739493278
838,0,3,"Sirota, Mr. Maurice",male,28.0,0,0,392092,8.05,Unknown,0,False,False,True,0.0157125535690723
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,Unknown,0,False,False,True,0.110272457630757
840,1,1,"Marechal, Mr. Pierre",male,28.0,0,0,11774,29.7,C47,0,True,False,False,0.0579705392548384
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,Unknown,0,False,False,True,0.0154685698179998
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,Unknown,0,False,False,True,0.0204946350900944
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,Unknown,1,True,False,False,0.060507970265993
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,Unknown,0,True,False,False,0.0125651631802364
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,Unknown,0,False,False,True,0.0169080739493278
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,Unknown,0,False,False,True,0.0147366185647821
847,0,3,"Sage, Mr. Douglas Bullen",male,28.0,8,2,CA. 2343,69.55,Unknown,0,False,False,True,0.135752559096768
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,Unknown,0,True,False,False,0.0154115752137492
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,Unknown,0,False,False,True,0.0644117102831538
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,28.0,1,0,17453,89.1042,C92,1,True,False,False,0.173919815618551
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,Unknown,0,False,False,True,0.0610447345183526
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,Unknown,0,False,False,True,0.0151757893167127
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,Unknown,1,True,False,False,0.0297578197768153
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,1,False,False,True,0.0769036783380685
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,Unknown,1,False,False,True,0.0507486202230909
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,Unknown,1,False,False,True,0.0182499845802269
